Seq Project ID ,Seq Project Name ,Sample ID ,Plate,Sample_ID_fix,Sample_ID_dada2,Sample Name*,Sample Group Name (required for some products)*,Site,State,Ocean,Continent,Seagrass_Or_Not,Species,Description of Pathogenicity to any host*,Concentration (ng/ul),"Tube or Plate Label (If in a tube, label must be unique.  If in a plate, label must be the same for all samples in that plate.) 20 characters max",Plate location (well #) required if samples will be provided in a plate.  ,Sample Format*,Shipment and Storage Comments (Box #),Biosafety Material Category,Sample Isolation Method,Collection Year,Collection Month,Clone,Sample Isolated From,Latitude Value must be in decimal format with values between -90 and 90.,Longitude Value must be in decimal format with values between -180 and 180.,Notes
1191108,Seagrass microbiome iTags plate 7,179230,Plate_7,ZM612_S,Plate_7.ZM612_S,ZM612-S,California - San Diego,California - South,California,Pacific,North America,Seagrass,Zostera marina,none known,0.06,503251_iTag_7,A3,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,sediment,32.713756,-117.225474,
1191108,Seagrass microbiome iTags plate 7,179231,Plate_7,ZM701_S,Plate_7.ZM701_S,ZM701-S,Quebec,Canada,Canada,Atlantic,North America,Seagrass,Zostera marina,none known,0.06,503251_iTag_7,B3,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,sediment,49.11237,-68.17593,
1191108,Seagrass microbiome iTags plate 7,179232,Plate_7,ZM702_S,Plate_7.ZM702_S,ZM702-S,Quebec,Canada,Canada,Atlantic,North America,Seagrass,Zostera marina,none known,0.06,503251_iTag_7,C3,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,sediment,49.11237,-68.17593,
1191108,Seagrass microbiome iTags plate 7,179233,Plate_7,ZM703_S,Plate_7.ZM703_S,ZM703-S,Quebec,Canada,Canada,Atlantic,North America,Seagrass,Zostera marina,none known,0.13,503251_iTag_7,D3,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,sediment,49.11237,-68.17593,
1191108,Seagrass microbiome iTags plate 7,179234,Plate_7,ZM704_S,Plate_7.ZM704_S,ZM704-S,Quebec,Canada,Canada,Atlantic,North America,Seagrass,Zostera marina,none known,0.16,503251_iTag_7,E3,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,sediment,49.11237,-68.17593,
1191108,Seagrass microbiome iTags plate 7,179235,Plate_7,ZM705_S,Plate_7.ZM705_S,ZM705-S,Quebec,Canada,Canada,Atlantic,North America,Seagrass,Zostera marina,none known,0.08,503251_iTag_7,F3,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,sediment,49.11237,-68.17593,
1191108,Seagrass microbiome iTags plate 7,179236,Plate_7,ZM706_S,Plate_7.ZM706_S,ZM706-S,Quebec,Canada,Canada,Atlantic,North America,Seagrass,Zostera marina,none known,0.07,503251_iTag_7,G3,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,sediment,49.11237,-68.17593,
1191108,Seagrass microbiome iTags plate 7,179237,Plate_7,ZM707_S,Plate_7.ZM707_S,ZM707-S,Quebec,Canada,Canada,Atlantic,North America,Seagrass,Zostera marina,none known,0.09,503251_iTag_7,H3,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,sediment,49.11237,-68.17593,
1191108,Seagrass microbiome iTags plate 7,179238,Plate_7,ZM708_S,Plate_7.ZM708_S,ZM708-S,Quebec,Canada,Canada,Atlantic,North America,Seagrass,Zostera marina,none known,0.15,503251_iTag_7,A4,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,sediment,49.11237,-68.17593,
1191108,Seagrass microbiome iTags plate 7,179239,Plate_7,ZM709_S,Plate_7.ZM709_S,ZM709-S,Quebec,Canada,Canada,Atlantic,North America,Seagrass,Zostera marina,none known,0.09,503251_iTag_7,B4,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,sediment,49.11237,-68.17593,
1191108,Seagrass microbiome iTags plate 7,179240,Plate_7,ZM710_S,Plate_7.ZM710_S,ZM710-S,Quebec,Canada,Canada,Atlantic,North America,Seagrass,Zostera marina,none known,0.1,503251_iTag_7,C4,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,sediment,49.11237,-68.17593,
1191108,Seagrass microbiome iTags plate 7,179241,Plate_7,ZM711_S,Plate_7.ZM711_S,ZM711-S,Quebec,Canada,Canada,Atlantic,North America,Seagrass,Zostera marina,none known,0.04,503251_iTag_7,D4,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,sediment,49.11237,-68.17593,
1191108,Seagrass microbiome iTags plate 7,179242,Plate_7,ZM712_S,Plate_7.ZM712_S,ZM712-S,Quebec,Canada,Canada,Atlantic,North America,Seagrass,Zostera marina,none known,2.78,503251_iTag_7,E4,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,November,FALSE,sediment,49.11237,-68.17593,
1191108,Seagrass microbiome iTags plate 7,179243,Plate_7,ZM801_S,Plate_7.ZM801_S,ZM801-S,Massachusetts - B,Massachusetts,Massachusetts,Atlantic,North America,Seagrass,Zostera marina,none known,0.02,503251_iTag_7,F4,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,sediment,42.42014,-70.91544,
1191108,Seagrass microbiome iTags plate 7,179244,Plate_7,ZM802_S,Plate_7.ZM802_S,ZM802-S,Massachusetts - B,Massachusetts,Massachusetts,Atlantic,North America,Seagrass,Zostera marina,none known,0.02,503251_iTag_7,G4,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,sediment,42.42014,-70.91544,
1191108,Seagrass microbiome iTags plate 7,179245,Plate_7,ZM803_S,Plate_7.ZM803_S,ZM803-S,Massachusetts - B,Massachusetts,Massachusetts,Atlantic,North America,Seagrass,Zostera marina,none known,0.02,503251_iTag_7,H4,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,sediment,42.42014,-70.91544,
1191108,Seagrass microbiome iTags plate 7,179246,Plate_7,ZM804_S,Plate_7.ZM804_S,ZM804-S,Massachusetts - B,Massachusetts,Massachusetts,Atlantic,North America,Seagrass,Zostera marina,none known,0.06,503251_iTag_7,A5,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,sediment,42.42014,-70.91544,
1191108,Seagrass microbiome iTags plate 7,179247,Plate_7,ZM805_S,Plate_7.ZM805_S,ZM805-S,Massachusetts - B,Massachusetts,Massachusetts,Atlantic,North America,Seagrass,Zostera marina,none known,0.03,503251_iTag_7,B5,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,sediment,42.42014,-70.91544,
1191108,Seagrass microbiome iTags plate 7,179248,Plate_7,ZM806_S,Plate_7.ZM806_S,ZM806-S,Massachusetts - B,Massachusetts,Massachusetts,Atlantic,North America,Seagrass,Zostera marina,none known,0.02,503251_iTag_7,C5,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,sediment,42.42014,-70.91544,
1191108,Seagrass microbiome iTags plate 7,179249,Plate_7,ZM807_S,Plate_7.ZM807_S,ZM807-S,Massachusetts - B,Massachusetts,Massachusetts,Atlantic,North America,Seagrass,Zostera marina,none known,0.02,503251_iTag_7,D5,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,sediment,42.42014,-70.91544,
1191108,Seagrass microbiome iTags plate 7,179250,Plate_7,ZM808_S,Plate_7.ZM808_S,ZM808-S,Massachusetts - B,Massachusetts,Massachusetts,Atlantic,North America,Seagrass,Zostera marina,none known,0.02,503251_iTag_7,E5,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,sediment,42.42014,-70.91544,
1191108,Seagrass microbiome iTags plate 7,179251,Plate_7,ZM809_S,Plate_7.ZM809_S,ZM809-S,Massachusetts - B,Massachusetts,Massachusetts,Atlantic,North America,Seagrass,Zostera marina,none known,0.02,503251_iTag_7,F5,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,sediment,42.42014,-70.91544,
1191108,Seagrass microbiome iTags plate 7,179252,Plate_7,ZM810_S,Plate_7.ZM810_S,ZM810-S,Massachusetts - B,Massachusetts,Massachusetts,Atlantic,North America,Seagrass,Zostera marina,none known,0.03,503251_iTag_7,G5,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,sediment,42.42014,-70.91544,
1191108,Seagrass microbiome iTags plate 7,179253,Plate_7,ZM811_S,Plate_7.ZM811_S,ZM811-S,Massachusetts - B,Massachusetts,Massachusetts,Atlantic,North America,Seagrass,Zostera marina,none known,0.02,503251_iTag_7,H5,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,sediment,42.42014,-70.91544,
1191108,Seagrass microbiome iTags plate 7,179254,Plate_7,ZM812_S,Plate_7.ZM812_S,ZM812-S,Massachusetts - B,Massachusetts,Massachusetts,Atlantic,North America,Seagrass,Zostera marina,none known,0.04,503251_iTag_7,A6,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,October,FALSE,sediment,42.42014,-70.91544,
1191108,Seagrass microbiome iTags plate 7,179255,Plate_7,ZM1103_S,Plate_7.ZM1103_S,ZM1103-S,North Carolina,North Carolina,North Carolina,Atlantic,North America,Seagrass,Zostera marina,none known,0.09,503251_iTag_7,B6,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,April,FALSE,sediment,34.692458,-76.622589,
1191108,Seagrass microbiome iTags plate 7,179256,Plate_7,ZM1104_S,Plate_7.ZM1104_S,ZM1104-S,North Carolina,North Carolina,North Carolina,Atlantic,North America,Seagrass,Zostera marina,none known,0.06,503251_iTag_7,C6,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,April,FALSE,sediment,34.692458,-76.622589,
1191108,Seagrass microbiome iTags plate 7,179257,Plate_7,ZM1105_S,Plate_7.ZM1105_S,ZM1105-S,North Carolina,North Carolina,North Carolina,Atlantic,North America,Seagrass,Zostera marina,none known,0.05,503251_iTag_7,D6,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,April,FALSE,sediment,34.692458,-76.622589,
1191108,Seagrass microbiome iTags plate 7,179258,Plate_7,ZM1106_S,Plate_7.ZM1106_S,ZM1106-S,North Carolina,North Carolina,North Carolina,Atlantic,North America,Seagrass,Zostera marina,none known,0.07,503251_iTag_7,E6,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,April,FALSE,sediment,34.692458,-76.622589,
1191108,Seagrass microbiome iTags plate 7,179259,Plate_7,ZM1107_S,Plate_7.ZM1107_S,ZM1107-S,North Carolina,North Carolina,North Carolina,Atlantic,North America,Seagrass,Zostera marina,none known,0.07,503251_iTag_7,F6,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,April,FALSE,sediment,34.692458,-76.622589,
1191108,Seagrass microbiome iTags plate 7,179260,Plate_7,ZM1108_S,Plate_7.ZM1108_S,ZM1108-S,North Carolina,North Carolina,North Carolina,Atlantic,North America,Seagrass,Zostera marina,none known,1.32,503251_iTag_7,G6,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,April,FALSE,sediment,34.692458,-76.622589,
1191108,Seagrass microbiome iTags plate 7,179261,Plate_7,ZM1109_S,Plate_7.ZM1109_S,ZM1109-S,North Carolina,North Carolina,North Carolina,Atlantic,North America,Seagrass,Zostera marina,none known,0.43,503251_iTag_7,H6,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,April,FALSE,sediment,34.692458,-76.622589,
1191108,Seagrass microbiome iTags plate 7,179262,Plate_7,ZM1111_S,Plate_7.ZM1111_S,ZM1111-S,North Carolina,North Carolina,North Carolina,Atlantic,North America,Seagrass,Zostera marina,none known,0.1,503251_iTag_7,A7,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,April,FALSE,sediment,34.692458,-76.622589,
1191108,Seagrass microbiome iTags plate 7,179263,Plate_7,ZM1112_S,Plate_7.ZM1112_S,ZM1112-S,North Carolina,North Carolina,North Carolina,Atlantic,North America,Seagrass,Zostera marina,none known,0.18,503251_iTag_7,B7,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,April,FALSE,sediment,34.692458,-76.622589,
1191108,Seagrass microbiome iTags plate 7,179264,Plate_7,ZM1113_S,Plate_7.ZM1113_S,ZM1113-S,North Carolina,North Carolina,North Carolina,Atlantic,North America,Seagrass,Zostera marina,none known,0.13,503251_iTag_7,C7,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,April,FALSE,sediment,34.692458,-76.622589,
1191108,Seagrass microbiome iTags plate 7,179265,Plate_7,ZM1114_S,Plate_7.ZM1114_S,ZM1114-S,North Carolina,North Carolina,North Carolina,Atlantic,North America,Seagrass,Zostera marina,none known,0.2,503251_iTag_7,D7,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,April,FALSE,sediment,34.692458,-76.622589,
1191108,Seagrass microbiome iTags plate 7,179266,Plate_7,ZM1115_S,Plate_7.ZM1115_S,ZM1115-S,North Carolina,North Carolina,North Carolina,Atlantic,North America,Seagrass,Zostera marina,none known,0.11,503251_iTag_7,E7,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,April,FALSE,sediment,34.692458,-76.622589,
1191108,Seagrass microbiome iTags plate 7,179267,Plate_7,ZM1901_S,Plate_7.ZM1901_S,ZM1901-S,California - Bodega Bay Clones - BbMa1901,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,3.85,503251_iTag_7,F7,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,sediment,38.319755,-123.055136,
1191108,Seagrass microbiome iTags plate 7,179268,Plate_7,ZM1902_S,Plate_7.ZM1902_S,ZM1902-S,California - Bodega Bay Clones - BbMa1902,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,8.9,503251_iTag_7,G7,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,sediment,38.319755,-123.055136,
1191108,Seagrass microbiome iTags plate 7,179269,Plate_7,ZM1903_S,Plate_7.ZM1903_S,ZM1903-S,California - Bodega Bay Clones - BbMa1903,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,0.12,503251_iTag_7,H7,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,sediment,38.319755,-123.055136,
1191108,Seagrass microbiome iTags plate 7,179270,Plate_7,ZM1904_S,Plate_7.ZM1904_S,ZM1904-S,California - Bodega Bay Clones - BbMa1904,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,0.11,503251_iTag_7,A8,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,sediment,38.319755,-123.055136,
1191108,Seagrass microbiome iTags plate 7,179271,Plate_7,ZM1905_S,Plate_7.ZM1905_S,ZM1905-S,California - Bodega Bay Clones - BbMa1905,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,4.71,503251_iTag_7,B8,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,sediment,38.319755,-123.055136,
1191108,Seagrass microbiome iTags plate 7,179272,Plate_7,ZM1906_S,Plate_7.ZM1906_S,ZM1906-S,California - Bodega Bay Clones - BbMa1906,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,0.13,503251_iTag_7,C8,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,sediment,38.319755,-123.055136,
1191108,Seagrass microbiome iTags plate 7,179273,Plate_7,ZM1907_S,Plate_7.ZM1907_S,ZM1907-S,California - Bodega Bay Clones - BbMa1907,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,0.72,503251_iTag_7,D8,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,sediment,38.319755,-123.055136,
1191108,Seagrass microbiome iTags plate 7,179274,Plate_7,ZM1908_S,Plate_7.ZM1908_S,ZM1908-S,California - Bodega Bay Clones - BbMa1908,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,0.53,503251_iTag_7,E8,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,sediment,38.319755,-123.055136,
1191108,Seagrass microbiome iTags plate 7,179275,Plate_7,ZM1909_S,Plate_7.ZM1909_S,ZM1909-S,California - Bodega Bay Clones - BbMa1909,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,0.14,503251_iTag_7,F8,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,sediment,38.319755,-123.055136,
1191108,Seagrass microbiome iTags plate 7,179276,Plate_7,ZM1910_S,Plate_7.ZM1910_S,ZM1910-S,California - Bodega Bay Clones - BbMa1910,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,0.89,503251_iTag_7,G8,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,sediment,38.319755,-123.055136,
1191108,Seagrass microbiome iTags plate 7,179277,Plate_7,ZM1911_S,Plate_7.ZM1911_S,ZM1911-S,California - Bodega Bay Clones - BbMa1911,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,0.09,503251_iTag_7,H8,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,sediment,38.319755,-123.055136,
1191108,Seagrass microbiome iTags plate 7,179278,Plate_7,ZM1912_S,Plate_7.ZM1912_S,ZM1912-S,California - Bodega Bay Clones - BbMa1912,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,3.14,503251_iTag_7,A9,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,sediment,38.319755,-123.055136,
1191108,Seagrass microbiome iTags plate 7,179279,Plate_7,ZM2001_S,Plate_7.ZM2001_S,ZM2001-S,California - Bodega Bay Clones - BbMb2001,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,0.22,503251_iTag_7,B9,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,sediment,38.319755,-123.055136,
1191108,Seagrass microbiome iTags plate 7,179280,Plate_7,ZM2002_S,Plate_7.ZM2002_S,ZM2002-S,California - Bodega Bay Clones - BbMb2002,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,0.3,503251_iTag_7,C9,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,sediment,38.319755,-123.055136,
1191108,Seagrass microbiome iTags plate 7,179281,Plate_7,ZM2003_S,Plate_7.ZM2003_S,ZM2003-S,California - Bodega Bay Clones - BbMb2003,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,0.16,503251_iTag_7,D9,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,sediment,38.319755,-123.055136,
1191108,Seagrass microbiome iTags plate 7,179282,Plate_7,ZM2004_S,Plate_7.ZM2004_S,ZM2004-S,California - Bodega Bay Clones - BbMb2004,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,0.21,503251_iTag_7,E9,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,sediment,38.319755,-123.055136,
1191108,Seagrass microbiome iTags plate 7,179283,Plate_7,ZM2005_S,Plate_7.ZM2005_S,ZM2005-S,California - Bodega Bay Clones - BbMb2005,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,18.68,503251_iTag_7,F9,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,sediment,38.319755,-123.055136,
1191108,Seagrass microbiome iTags plate 7,179284,Plate_7,ZM2006_S,Plate_7.ZM2006_S,ZM2006-S,California - Bodega Bay Clones - BbMb2006,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,0.09,503251_iTag_7,G9,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,sediment,38.319755,-123.055136,
1191108,Seagrass microbiome iTags plate 7,179285,Plate_7,ZM2007_S,Plate_7.ZM2007_S,ZM2007-S,California - Bodega Bay Clones - BbMb2007,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,7.13,503251_iTag_7,H9,water,"Box 10, plate 7 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,sediment,38.319755,-123.055136,
1191108,Seagrass microbiome iTags plate 7,179286,Plate_7,ZM2008_S,Plate_7.ZM2008_S,ZM2008-S,California - Bodega Bay Clones - BbMb2008,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,24.81,503251_iTag_7,A10,water,"Box 11, plate 7 #2, plate 8 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,sediment,38.319755,-123.055136,
1191108,Seagrass microbiome iTags plate 7,179287,Plate_7,ZM2009_S,Plate_7.ZM2009_S,ZM2009-S,California - Bodega Bay Clones - BbMb2009,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,0.1,503251_iTag_7,B10,water,"Box 11, plate 7 #2, plate 8 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,sediment,38.319755,-123.055136,
1191108,Seagrass microbiome iTags plate 7,179288,Plate_7,ZM2010_S,Plate_7.ZM2010_S,ZM2010-S,California - Bodega Bay Clones - BbMb2010,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,0.14,503251_iTag_7,C10,water,"Box 11, plate 7 #2, plate 8 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,sediment,38.319755,-123.055136,
1191108,Seagrass microbiome iTags plate 7,179289,Plate_7,ZM2011_S,Plate_7.ZM2011_S,ZM2011-S,California - Bodega Bay Clones - BbMb2011,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,0.16,503251_iTag_7,D10,water,"Box 11, plate 7 #2, plate 8 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,sediment,38.319755,-123.055136,
1191108,Seagrass microbiome iTags plate 7,179290,Plate_7,ZM2012_S,Plate_7.ZM2012_S,ZM2012-S,California - Bodega Bay Clones - BbMb2012,California - North,California,Pacific,North America,Seagrass,Zostera marina,none known,17.31,503251_iTag_7,E10,water,"Box 11, plate 7 #2, plate 8 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,August,TRUE,sediment,38.319755,-123.055136,
1191108,Seagrass microbiome iTags plate 7,179291,Plate_7,ZM1201_S,Plate_7.ZM1201_S,ZM1201-S,Northern Norway,Norway,Norway,Atlantic,Europe,Seagrass,Zostera marina,none known,0.31,503251_iTag_7,F10,water,"Box 11, plate 7 #2, plate 8 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2017,September,FALSE,sediment,67.267997,15.257219,
1191108,Seagrass microbiome iTags plate 7,179292,Plate_7,ZM1202_S,Plate_7.ZM1202_S,ZM1202-S,Northern Norway,Norway,Norway,Atlantic,Europe,Seagrass,Zostera marina,none known,0.3,503251_iTag_7,G10,water,"Box 11, plate 7 #2, plate 8 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,sediment,67.267997,15.257219,
1191108,Seagrass microbiome iTags plate 7,179293,Plate_7,ZM1203_S,Plate_7.ZM1203_S,ZM1203-S,Northern Norway,Norway,Norway,Atlantic,Europe,Seagrass,Zostera marina,none known,0.51,503251_iTag_7,H10,water,"Box 11, plate 7 #2, plate 8 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,sediment,67.267997,15.257219,
1191108,Seagrass microbiome iTags plate 7,179294,Plate_7,ZM1204_S,Plate_7.ZM1204_S,ZM1204-S,Northern Norway,Norway,Norway,Atlantic,Europe,Seagrass,Zostera marina,none known,0.65,503251_iTag_7,A11,water,"Box 11, plate 7 #2, plate 8 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,sediment,67.267997,15.257219,
1191108,Seagrass microbiome iTags plate 7,179295,Plate_7,ZM1205_S,Plate_7.ZM1205_S,ZM1205-S,Northern Norway,Norway,Norway,Atlantic,Europe,Seagrass,Zostera marina,none known,2.85,503251_iTag_7,B11,water,"Box 11, plate 7 #2, plate 8 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,sediment,67.267997,15.257219,
1191108,Seagrass microbiome iTags plate 7,179296,Plate_7,ZM1206_S,Plate_7.ZM1206_S,ZM1206-S,Northern Norway,Norway,Norway,Atlantic,Europe,Seagrass,Zostera marina,none known,0.12,503251_iTag_7,C11,water,"Box 11, plate 7 #2, plate 8 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,sediment,67.267997,15.257219,
1191108,Seagrass microbiome iTags plate 7,179297,Plate_7,ZM1207_S,Plate_7.ZM1207_S,ZM1207-S,Northern Norway,Norway,Norway,Atlantic,Europe,Seagrass,Zostera marina,none known,0.11,503251_iTag_7,D11,water,"Box 11, plate 7 #2, plate 8 #1",Metagenome (Environmental),ZymoBIOMICS 96 Magbead DNA Kit,2016,September,FALSE,sediment,67.267997,15.257219,
